rooms,bathroom,apartment_condition,total_floors,floor,area,price_per_sqm,floor_ratio,has_balcony,has_living,building_type_Kомбинированный,building_type_Kотельцовый,building_type_Mонолитный,building_type_Бетон,building_type_Блочный,building_type_Панельный,building_type_Ячеистый Бетон,housing_stock_Новострой,author_Банк,author_Застройщик,author_Частное лицо,parcing_space_Гараж,parcing_space_Под навесом,parcing_space_Подземная,latitude,longitude,distance_to_sector_center,geocode_missing,latitude_for_model,longitude_for_model,distance_to_sector_center_for_model,bathroom_missing,apartment_condition_missing,rooms_missing,floor_ratio_missing,city_Дурлешты,city_Кишинёв,city_Криково,city_Ставчены,sector_Ботаника,sector_Буюканы,sector_Окраина,sector_Рышкановка,sector_Скулянка,sector_Старая Почта,sector_Телецентр,sector_Центр,sector_Чокана
1.0,1.0,4.0,11,3.0,53,1507.5471698113208,0.2727272727272727,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0038563,28.7718893,1813.7719120742709,0,47.0038563,28.7718893,1813.7719120742709,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.0,1.0,4.0,16,9.0,48,1560.4166666666667,0.5625,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0349384,28.8617741,1566.335546926828,0,47.0349384,28.8617741,1566.335546926828,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2.0,2.0,0.0,10,3.0,73,1487.6712328767123,0.3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,47.0155463,28.7460115,1343.9397939262592,0,47.0155463,28.7460115,1343.9397939262592,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.0,2.0,0.0,10,4.0,58,1412.0689655172414,0.4,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,46.9980787,28.8078475,883.848218632378,0,46.9980787,28.8078475,883.848218632378,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2.0,1.0,4.0,5,1.0,54,1809.2592592592594,0.2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47.0333688,28.8667259,1760.8917673547849,0,47.0333688,28.8667259,1760.8917673547849,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2.0,1.0,4.0,16,12.0,71,2105.6338028169016,0.75,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,46.9774423,28.8763938,2064.9536011135656,0,46.9774423,28.8763938,2064.9536011135656,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2.0,2.0,4.0,9,9.0,79,1101.392405063291,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47.0132668,28.7511952,1098.787581805104,0,47.0132668,28.7511952,1098.787581805104,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,4.0,5,1.0,30,2366.6666666666665,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0296333,28.7945708,1221.830259468596,0,47.0296333,28.7945708,1221.830259468596,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1.0,2.0,0.0,9,8.0,51,1566.6666666666667,0.8888888888888888,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,46.9422183,28.9250266,7413.845372470007,0,46.9422183,28.9250266,7413.845372470007,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1.0,1.0,0.0,12,1.0,48,1000.0,0.08333333333333333,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,47.0315285,28.8171955,3172.2590868522557,0,47.0315285,28.8171955,3172.2590868522557,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2.0,1.0,4.0,16,15.0,68,1838.235294117647,0.9375,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.9797294,28.8745372,1809.0932096687127,0,46.9797294,28.8745372,1809.0932096687127,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2.0,1.0,4.0,9,5.0,72,1098.9305555555557,0.5555555555555556,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47.0132668,28.7511952,1098.787581805104,0,47.0132668,28.7511952,1098.787581805104,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,4.0,18,9.0,42,1642.857142857143,0.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47.0056609,28.8661085,2167.9009124909744,0,47.0056609,28.8661085,2167.9009124909744,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1.0,1.0,4.0,18,9.0,42,1642.857142857143,0.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47.0056609,28.8661085,2167.9009124909744,0,47.0056609,28.8661085,2167.9009124909744,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1.0,1.0,0.0,12,8.0,37,1497.837837837838,0.6666666666666666,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0671618,28.8429777,2883.416986828092,0,47.0671618,28.8429777,2883.416986828092,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,0.0,10,4.0,74,1401.3513513513512,0.4,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,46.9980787,28.8078475,883.848218632378,0,46.9980787,28.8078475,883.848218632378,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2.0,1.0,0.0,13,12.0,68,2000.0,0.9230769230769231,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47.0221197,28.8008688,1883.9410283209686,0,47.0221197,28.8008688,1883.9410283209686,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2.0,1.0,4.0,5,2.0,75,1358.6666666666667,0.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46.9964578,28.8739633,1782.4336341374799,0,46.9964578,28.8739633,1782.4336341374799,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1.0,1.0,0.0,14,7.0,46,1347.8260869565217,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0367788,28.8613445,1364.7130199004591,0,47.0367788,28.8613445,1364.7130199004591,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2.0,1.0,0.0,16,9.0,68,1601.4705882352941,0.5625,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.9797294,28.8745372,1809.0932096687127,0,46.9797294,28.8745372,1809.0932096687127,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3.0,1.0,4.0,12,5.0,87,1500.0,0.4166666666666667,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,46.968168,28.8509597,2217.2476616188837,0,46.968168,28.8509597,2217.2476616188837,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2.0,2.0,0.0,4,1.0,77,2703.5064935064934,0.25,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,47.0400193,28.8468398,1580.0564764322235,0,47.0400193,28.8468398,1580.0564764322235,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2.0,2.0,4.0,11,2.0,55,2490.909090909091,0.18181818181818182,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,47.0549832,28.8888797,2110.855212212964,0,47.0549832,28.8888797,2110.855212212964,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1.0,4.0,14,4.0,64,2810.9375,0.2857142857142857,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,46.9969768,28.8373602,3032.201956435011,0,46.9969768,28.8373602,3032.201956435011,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,4.0,16,9.0,53,1471.6792452830189,0.5625,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,47.0327257,28.8816362,666.3358475966261,0,47.0327257,28.8816362,666.3358475966261,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3.0,2.0,4.0,10,9.0,100,1003.0,0.9,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47.0132735,28.7519437,1052.6334894108904,0,47.0132735,28.7519437,1052.6334894108904,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2.0,1.0,0.0,9,4.0,62,1609.6774193548388,0.4444444444444444,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,47.026681,28.871584,1678.113886189654,0,47.026681,28.871584,1678.113886189654,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,1.0,4.0,9,7.0,42,1404.7619047619048,0.7777777777777778,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,46.9930088,28.785891,2607.72497798578,0,46.9930088,28.785891,2607.72497798578,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,1.0,4.0,9,9.0,43,2534.8837209302324,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0310499,28.7697398,7983.128448161052,0,47.0310499,28.7697398,7983.128448161052,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2.0,1.0,0.0,9,3.0,75,1400.0,0.3333333333333333,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,46.9429121,28.9228055,7238.56211873828,0,46.9429121,28.9228055,7238.56211873828,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2.0,1.0,0.0,9,3.0,73,1400.0,0.3333333333333333,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,46.9429121,28.9228055,7238.56211873828,0,46.9429121,28.9228055,7238.56211873828,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3.0,1.0,0.0,9,9.0,103,1389.8058252427184,1.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,46.9429121,28.9228055,7238.56211873828,0,46.9429121,28.9228055,7238.56211873828,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2.0,1.0,0.0,9,3.0,78,1350.0,0.3333333333333333,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,46.9429121,28.9228055,7238.56211873828,0,46.9429121,28.9228055,7238.56211873828,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3.0,1.0,0.0,9,3.0,100,1340.0,0.3333333333333333,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,46.9429121,28.9228055,7238.56211873828,0,46.9429121,28.9228055,7238.56211873828,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3.0,1.0,0.0,9,3.0,90,1290.0,0.3333333333333333,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,46.9429121,28.9228055,,1,46.9429121,28.9228055,1802.2657073879273,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.0,1.0,0.0,9,3.0,93,1289.784946236559,0.3333333333333333,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,46.9429121,28.9228055,7238.56211873828,0,46.9429121,28.9228055,7238.56211873828,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2.0,1.0,0.0,9,3.0,67,1400.0,0.3333333333333333,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,46.9429121,28.9228055,7238.56211873828,0,46.9429121,28.9228055,7238.56211873828,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3.0,1.0,0.0,9,9.0,110,1390.0,1.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,46.9429121,28.9228055,7238.56211873828,0,46.9429121,28.9228055,7238.56211873828,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2.0,1.0,0.0,9,2.0,68,1350.0,0.2222222222222222,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,46.9429121,28.9228055,7238.56211873828,0,46.9429121,28.9228055,7238.56211873828,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2.0,1.0,4.0,5,5.0,45,1443.111111111111,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,46.9364163,28.9496795,9253.18746364445,0,46.9364163,28.9496795,9253.18746364445,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1.0,1.0,4.0,18,7.0,40,1800.0,0.3888888888888889,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,47.0036713,28.8661002,1969.4407265144157,0,47.0036713,28.8661002,1969.4407265144157,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2.0,2.0,0.0,14,10.0,73,2027.3972602739725,0.7142857142857143,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47.0221197,28.8008688,1883.9410283209686,0,47.0221197,28.8008688,1883.9410283209686,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2.0,2.0,1.0,5,3.0,56,1178.5714285714287,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0600999,28.842947,2800.478986516346,0,47.0600999,28.842947,2800.478986516346,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,4.0,10,7.0,34,2350.0,0.7,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,46.954918,28.9212222,6288.62844061508,0,46.954918,28.9212222,6288.62844061508,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3.0,2.0,3.0,11,10.0,163,2392.6380368098157,0.9090909090909091,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,46.9873456,28.8408937,996.8018598867833,0,46.9873456,28.8408937,996.8018598867833,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1.0,1.0,4.0,9,2.0,46,2195.6521739130435,0.2222222222222222,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,47.0035382,28.7782952,4664.22689304482,0,47.0035382,28.7782952,4664.22689304482,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2.0,1.0,4.0,9,8.0,54,2033.3333333333333,0.8888888888888888,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47.0416416,28.7705364,2477.484939174808,0,47.0416416,28.7705364,2477.484939174808,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2.0,1.0,3.0,5,4.0,42,2045.2380952380952,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0483382,28.861611,128.4151536121642,0,47.0483382,28.861611,128.4151536121642,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2.0,1.0,3.0,5,5.0,50,1970.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47.0305127,28.7811068,1908.8083988431436,0,47.0305127,28.7811068,1908.8083988431436,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1.0,1.0,4.0,1,1.0,23,1604.3478260869565,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0257679,28.8461135,1087.7068620312596,0,47.0257679,28.8461135,1087.7068620312596,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,0.0,9,8.0,46,1228.2608695652175,0.8888888888888888,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,47.0155738,28.7461215,1335.0743858904516,0,47.0155738,28.7461215,1335.0743858904516,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,0.0,16,11.0,46,2782.608695652174,0.6875,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,47.0158666,28.8480654,1516.9416737633398,0,47.0158666,28.8480654,1516.9416737633398,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2.0,1.0,0.0,10,2.0,65,2600.0,0.2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.025289,28.8165111,1182.771697426747,0,47.025289,28.8165111,1182.771697426747,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,4.0,1,5.0,129,507.47286821705427,0.5714285714285714,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.9428926,28.9266032,,1,46.9428926,28.9266032,1802.2657073879273,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,4.0,9,7.0,53,2205.6603773584907,0.7777777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0455832,28.8974621,1243.6589877115266,0,47.0455832,28.8974621,1243.6589877115266,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1.0,3.0,5,5.0,47,1861.7021276595744,1.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,46.9977281,28.8622139,1248.2848553626857,0,46.9977281,28.8622139,1248.2848553626857,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2.0,1.0,0.0,10,6.0,63,1240.952380952381,0.6,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47.0140792,28.7486956,1214.657059108895,0,47.0140792,28.7486956,1214.657059108895,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2.0,1.0,4.0,10,3.0,60,916.9333333333333,0.3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47.0132668,28.7511952,1098.787581805104,0,47.0132668,28.7511952,1098.787581805104,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,0.0,10,2.0,43,1334.3023255813953,0.2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47.0140792,28.7486956,1214.657059108895,0,47.0140792,28.7486956,1214.657059108895,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2.0,1.0,0.0,10,6.0,63,1240.952380952381,0.6,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47.0140792,28.7486956,1214.657059108895,0,47.0140792,28.7486956,1214.657059108895,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.0,1.0,0.0,10,2.0,43,1334.3023255813953,0.2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47.0140792,28.7486956,1214.657059108895,0,47.0140792,28.7486956,1214.657059108895,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.0,1.0,3.0,5,1.0,35,2254.285714285714,0.2,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,47.0336085,28.770178,2558.584014607982,0,47.0336085,28.770178,2558.584014607982,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1.0,1.0,4.0,12,12.0,46,1108.695652173913,1.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47.0456415,28.881931,1198.460017933591,0,47.0456415,28.881931,1198.460017933591,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,2.0,0.0,5,5.0,63,1552.2222222222222,1.0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,47.0890881,28.8687505,779.9091536733476,0,47.0890881,28.8687505,779.9091536733476,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3.0,1.0,4.0,14,7.0,81,1179.0123456790122,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,47.0671618,28.8429777,2883.416986828092,0,47.0671618,28.8429777,2883.416986828092,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2.0,1.0,0.0,16,15.0,89,1796.629213483146,0.9375,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,47.0327257,28.8816362,666.3358475966261,0,47.0327257,28.8816362,666.3358475966261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1.0,0.0,12,9.0,60,1658.3333333333333,0.75,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.9762588,28.8334566,2033.0222538686373,0,46.9762588,28.8334566,2033.0222538686373,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2.0,1.0,0.0,17,16.0,105,2561.904761904762,0.9411764705882353,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47.04287,28.8585797,759.4647073567035,0,47.04287,28.8585797,759.4647073567035,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.0,1.0,0.0,17,17.0,60,2750.0,1.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47.0433845,28.8584633,712.778217869698,0,47.0433845,28.8584633,712.778217869698,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3.0,1.0,4.0,9,6.0,76,1282.8947368421052,0.6666666666666666,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0153322,28.7456173,1379.457355730561,0,47.0153322,28.7456173,1379.457355730561,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.0,1.0,0.0,5,3.0,45,1420.0,0.6,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,46.988838,28.810077,1659.9654907431452,0,46.988838,28.810077,1659.9654907431452,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2.0,1.0,0.0,5,3.0,65,1350.0,0.6,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,46.988838,28.810077,1659.9654907431452,0,46.988838,28.810077,1659.9654907431452,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2.0,1.0,4.0,18,17.0,57,1407.017543859649,0.9444444444444444,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,47.00349,28.8656429,1935.5606931256166,0,47.00349,28.8656429,1935.5606931256166,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3.0,1.0,4.0,9,6.0,75,2052.0,0.6666666666666666,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,47.0438068,28.7488814,4135.574388692088,0,47.0438068,28.7488814,4135.574388692088,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3.0,2.0,4.0,17,5.0,85,1552.9411764705883,0.29411764705882354,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,47.0255028,28.8611059,2616.7092650853356,0,47.0255028,28.8611059,2616.7092650853356,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2.0,1.0,0.0,11,1.0,87,1527.5862068965516,0.09090909090909091,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0571713,28.8606928,925.2670562976307,0,47.0571713,28.8606928,925.2670562976307,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2.0,1.0,3.0,14,13.0,69,2014.4927536231885,0.9285714285714286,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.9963221,28.8347948,3084.92842516406,0,46.9963221,28.8347948,3084.92842516406,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2.0,1.0,4.0,1,1.0,60,1466.6666666666667,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47.0157086,28.8344806,940.9433755317897,0,47.0157086,28.8344806,940.9433755317897,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2.0,1.0,4.0,11,5.0,64,1450.0,0.45454545454545453,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0574931,28.8477125,1494.3978274482813,0,47.0574931,28.8477125,1494.3978274482813,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2.0,2.0,4.0,16,13.0,64,1515.625,0.8125,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0255028,28.8611059,2616.7092650853356,0,47.0255028,28.8611059,2616.7092650853356,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2.0,2.0,0.0,6,2.0,77,1342.8181818181818,0.3333333333333333,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,47.0446369,28.7457465,3136.297581269001,0,47.0446369,28.7457465,3136.297581269001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3.0,2.0,0.0,7,1.0,106,1447.2641509433963,0.14285714285714285,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,47.0435011,28.7488146,2928.8600274239293,0,47.0435011,28.7488146,2928.8600274239293,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3.0,2.0,2.0,7,3.0,81,1418.5185185185185,0.42857142857142855,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47.0264737,28.7888443,1758.1351453754658,0,47.0264737,28.7888443,1758.1351453754658,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1.0,1.0,4.0,15,13.0,41,2414.6341463414633,0.8666666666666667,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,,,1,47.0221197,28.8408695,1802.2657073879273,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3.0,1.0,0.0,9,5.0,106,2688.6792452830186,0.5555555555555556,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,47.025289,28.8165111,1182.771697426747,0,47.025289,28.8165111,1182.771697426747,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3.0,1.0,4.0,9,4.0,110,1133.2727272727273,0.4444444444444444,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47.0132668,28.7511952,1098.787581805104,0,47.0132668,28.7511952,1098.787581805104,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,4.0,9,3.0,47,1104.6808510638298,0.3333333333333333,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,46.9975125,28.8444037,1283.9613027701532,0,46.9975125,28.8444037,1283.9613027701532,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2.0,2.0,0.0,6,3.0,76,1353.0263157894738,0.5,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,47.0446369,28.7457465,3136.297581269001,0,47.0446369,28.7457465,3136.297581269001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,3.0,12,4.0,50,4980.0,0.3333333333333333,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,47.0433126,28.7934948,3623.1816826537674,0,47.0433126,28.7934948,3623.1816826537674,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2.0,1.0,4.0,5,4.0,63,2500.0,0.8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47.0222044,28.8573089,1928.8260259046237,0,47.0222044,28.8573089,1928.8260259046237,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,0.0,5,3.0,51,2500.0,0.6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,47.0118633,28.8401606,1484.58204145646,0,47.0118633,28.8401606,1484.58204145646,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,0.0,5,2.0,47,2500.0,0.4,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,47.0118633,28.8401606,1484.58204145646,0,47.0118633,28.8401606,1484.58204145646,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3.0,1.0,0.0,5,3.0,82,2500.0,0.6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47.0118633,28.8401606,1484.58204145646,0,47.0118633,28.8401606,1484.58204145646,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3.0,2.0,0.0,10,5.0,72,1100.0,0.5,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,47.0120542,28.7579303,862.6869255795082,0,47.0120542,28.7579303,862.6869255795082,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,0.0,10,3.0,41,1150.0,0.3,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,47.0120542,28.7579303,862.6869255795082,0,47.0120542,28.7579303,862.6869255795082,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
