bathroom,rooms,apartment_condition,Тип участка,Площадь земли,Состояние дома,Тип помещения,Площадь участка,Этажность,Балкон,Водопровод,Состояние помещения,Газификация,Канализация,total_floors,floor,area,price_per_sqm,floor_ratio,has_balcony,has_living,building_type_Kомбинированный,building_type_Kотельцовый,building_type_Mонолитный,building_type_Бетон,building_type_Блочный,building_type_Панельный,building_type_Ячеистый Бетон,housing_stock_Новострой,author_Банк,author_Застройщик,author_Частное лицо,parcing_space_Гараж,parcing_space_Под навесом,parcing_space_Подземная,latitude,longitude,distance_to_sector_center,geocode_missing,latitude_for_model,longitude_for_model,distance_to_sector_center_for_model,bathroom_missing,apartment_condition_missing,rooms_missing,floor_ratio_missing,city_Дурлешты,city_Кишинёв,city_Криково,city_Ставчены,sector_str. Nicolae Dimo,sector_Аэропорт,sector_Ботаника,sector_Буюканы,sector_Окраина,sector_Рышкановка,sector_Скулянка,sector_Старая Почта,sector_Телецентр,sector_Центр,sector_Чокана
1.0,1.0,4.0,,,,,,,2.0,,,,,12.0,5.0,44.0,2386.3636363636365,0.4166666666666667,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,47.0288782,28.8687685,2279.744078175815,0,47.0288782,28.8687685,2279.744078175815,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,1.0,4.0,,,,,,,2.0,,,,,9.0,6.0,35.0,1885.7142857142858,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47.0568696,28.8667886,920.9296261321848,0,47.0568696,28.8667886,920.9296261321848,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,1.0,4.0,,,,,,,2.0,,,,,10.0,9.0,40.0,1450.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0053905,28.862876,2047.5508936216156,0,47.0053905,28.862876,2047.5508936216156,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,2.0,4.0,,,,,,,2.0,,,,,10.0,2.0,110.0,2254.5454545454545,0.2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,46.9830718,28.8329769,7676.099308380873,0,46.9830718,28.8329769,7676.099308380873,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2.0,2.0,2.0,,,,,,,2.0,,,,,19.0,17.0,47.0,1700.0,0.8947368421052632,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47.038346,28.831112,2691.0345809158252,0,47.038346,28.831112,2691.0345809158252,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,1.0,4.0,,,,,,,2.0,,,,,10.0,8.0,51.0,2686.274509803922,0.8,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,47.0472611,28.8907857,1259.467031896103,0,47.0472611,28.8907857,1259.467031896103,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2.0,2.0,4.0,,,,,,,2.0,,,,,9.0,2.0,71.0,2661.9718309859154,0.2222222222222222,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,47.0636676,28.8970205,3135.93513295108,0,47.0636676,28.8970205,3135.93513295108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,3.0,1.0,,,,,,,2.0,,,,,1.0,1.0,80.0,1200.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0124732,28.8437661,1561.5471146983284,0,47.0124732,28.8437661,1561.5471146983284,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,4.0,,,,,,,2.0,,,,,9.0,3.0,38.0,1960.5263157894738,0.3333333333333333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,47.003066,28.8045181,946.5365765309291,0,47.003066,28.8045181,946.5365765309291,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,2.0,4.0,,,,,,,2.0,,,,,5.0,2.0,60.0,1833.3333333333333,0.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,47.0225368,28.844226,1678.113886189654,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,1.0,4.0,,,,,,,2.0,,,,,6.0,5.0,16.0,2056.25,0.8333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0302488,28.8850582,705.8408689789836,0,47.0302488,28.8850582,705.8408689789836,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,1.0,4.0,,,,,,,2.0,,,,,10.0,9.0,20.0,1645.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.9764788,28.8613735,1397.8880062063176,0,46.9764788,28.8613735,1397.8880062063176,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,1.0,4.0,,,,,,,2.0,,,,,10.0,1.0,42.0,2190.4761904761904,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0300827,28.7691613,1317.8676800881742,0,47.0300827,28.7691613,1317.8676800881742,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,2.0,4.0,,,,,,,2.0,,,,,10.0,7.0,68.0,4411.764705882353,0.7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0239683,28.8403041,629.4665370817836,0,47.0239683,28.8403041,629.4665370817836,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,2.0,4.0,,,,,,,2.0,,,,,10.0,7.0,72.0,1943.0555555555557,0.7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0155738,28.7461215,1335.0743858904516,0,47.0155738,28.7461215,1335.0743858904516,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2.0,2.0,4.0,,,,,,,2.0,,,,,9.0,4.0,58.0,1560.344827586207,0.4444444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.9750564,28.8629497,1591.360081163373,0,46.9750564,28.8629497,1591.360081163373,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,2.0,4.0,,,,,,,2.0,,,,,5.0,5.0,42.0,1902.3809523809523,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0406589,28.865006,939.8601138545229,0,47.0406589,28.865006,939.8601138545229,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,2.0,4.0,,,,,,,2.0,,,,,5.0,3.0,44.0,2043.1818181818182,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0352635,28.8553003,1635.0678616455546,0,47.0352635,28.8553003,1635.0678616455546,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,1.0,4.0,,,,,,,2.0,,,,,9.0,6.0,38.0,2578.9473684210525,0.6666666666666666,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0333613,28.8559628,1818.869215515562,0,47.0333613,28.8559628,1818.869215515562,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,2.0,4.0,,,,,,,2.0,,,,,2.0,2.0,60.0,3000.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,47.0330294,28.8356778,1042.0019870850554,0,47.0330294,28.8356778,1042.0019870850554,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,4.0,,,,,,,2.0,,,,,9.0,7.0,43.0,1146.8372093023256,0.7777777777777778,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,46.9925255,28.7847413,5008.857579943367,0,46.9925255,28.7847413,5008.857579943367,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,2.0,4.0,,,,,,,2.0,,,,,8.0,4.0,82.0,1645.121951219512,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0162235,28.7476527,1203.7400655706967,0,47.0162235,28.7476527,1203.7400655706967,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,4.0,,,,,,,2.0,,,,,7.0,7.0,33.0,1727.2727272727273,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0326913,28.7780187,2018.9661491081572,0,47.0326913,28.7780187,2018.9661491081572,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2.0,2.0,4.0,,,,,,,2.0,,,,,9.0,8.0,15.0,1466.6666666666667,0.8888888888888888,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47.0172408,28.8820572,2151.284950176825,0,47.0172408,28.8820572,2151.284950176825,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,3.0,4.0,,,,,,,2.0,,,,,5.0,4.0,64.0,1062.5,0.8,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,46.9794798,28.9352514,597.1980461835492,0,46.9794798,28.9352514,597.1980461835492,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3.0,4.0,4.0,,,,,,,2.0,,,,,7.0,7.0,174.0,1609.1954022988505,1.0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,1,47.0225368,28.844226,1678.113886189654,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,1.0,4.0,,,,,,,2.0,,,,,14.0,10.0,52.0,1350.0,0.7142857142857143,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0327257,28.8816362,666.3358475966261,0,47.0327257,28.8816362,666.3358475966261,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,1.0,4.0,,,,,,,2.0,,,,,5.0,5.0,37.0,1483.7837837837837,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0327827,28.7764618,2126.6705078113882,0,47.0327827,28.7764618,2126.6705078113882,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,2.0,4.0,,,,,,,2.0,,,,,7.0,2.0,53.0,2073.5849056603774,0.2857142857142857,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0358735,28.7616428,1879.0655356957345,0,47.0358735,28.7616428,1879.0655356957345,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,4.0,,,,,,,2.0,,,,,10.0,7.0,19.0,1684.2105263157894,0.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0191816,28.882171,1940.430297643537,0,47.0191816,28.882171,1940.430297643537,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,1.0,4.0,,,,,,,2.0,,,,,7.0,3.0,48.0,2083.3333333333335,0.42857142857142855,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0073082,28.7628271,1300.1349287103862,0,47.0073082,28.7628271,1300.1349287103862,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2.0,2.0,4.0,,,,,,,2.0,,,,,4.0,1.0,24.0,1833.3333333333333,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46.9540603,28.9210132,,1,46.9540603,28.9210132,1678.113886189654,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,2.0,4.0,,,,,,,2.0,,,,,7.0,7.0,72.0,3054.1666666666665,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.046981,28.7697278,2672.7889252782816,0,47.046981,28.7697278,2672.7889252782816,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2.0,2.0,4.0,,,,,,,2.0,,,,,3.0,2.0,23.0,1908.695652173913,0.6666666666666666,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,,,,1,47.0225368,28.844226,1678.113886189654,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,4.0,,,,,,,2.0,,,,,9.0,2.0,49.0,1259.6938775510205,0.2222222222222222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.9930088,28.785891,2607.72497798578,0,46.9930088,28.785891,2607.72497798578,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,3.0,4.0,,,,,,,2.0,,,,,10.0,10.0,82.0,1463.4146341463415,1.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,46.9989582,28.8714821,1800.771313507215,0,46.9989582,28.8714821,1800.771313507215,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,1.0,4.0,,,,,,,2.0,,,,,9.0,3.0,42.0,1310.2380952380952,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.9930088,28.785891,2607.72497798578,0,46.9930088,28.785891,2607.72497798578,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1.0,3.0,,,,,,,2.0,,,,,10.0,7.0,73.0,3136.986301369863,0.7,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,47.0324446,28.8278539,990.1865030479779,0,47.0324446,28.8278539,990.1865030479779,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,2.0,4.0,,,,,,,2.0,,,,,14.0,14.0,63.0,1331.7460317460318,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47.0574931,28.8477125,3183.719137642307,0,47.0574931,28.8477125,3183.719137642307,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,2.0,1.0,,,,,,,2.0,,,,,2.0,1.0,38.0,1763.157894736842,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0519106,28.849547,3450.2387903259755,0,47.0519106,28.849547,3450.2387903259755,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,2.0,4.0,,,,,,,2.0,,,,,5.0,2.0,60.0,1851.85,0.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,47.0299786,28.8041642,1007.0065266167435,0,47.0299786,28.8041642,1007.0065266167435,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,1.0,4.0,,,,,,,2.0,,,,,9.0,3.0,41.0,1458.1707317073171,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,46.9930088,28.785891,4908.984582290556,0,46.9930088,28.785891,4908.984582290556,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,4.0,,,,,,,2.0,,,,,5.0,1.0,48.0,2125.0,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0482935,28.8669764,311.34863639660153,0,47.0482935,28.8669764,311.34863639660153,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3.0,2.0,4.0,,,,,,,2.0,,,,,9.0,8.0,55.0,1998.1818181818182,0.8888888888888888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.9790091,28.8373875,1608.5936101213567,0,46.9790091,28.8373875,1608.5936101213567,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,1.0,4.0,,,,,,,2.0,,,,,9.0,9.0,38.0,2078.9473684210525,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.9848572,28.8565965,401.14328381159345,0,46.9848572,28.8565965,401.14328381159345,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,1.0,4.0,,,,,,,2.0,,,,,12.0,3.0,39.0,2820.5128205128203,0.25,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0000916,28.8399385,2725.77357260575,0,47.0000916,28.8399385,2725.77357260575,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,4.0,,,,,,,2.0,,,,,7.0,5.0,46.0,2106.521739130435,0.7142857142857143,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,47.0050744,28.7619193,1550.6223704964784,0,47.0050744,28.7619193,1550.6223704964784,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,3.0,0.0,,,,,,,2.0,,,,,10.0,9.0,95.0,1736.842105263158,0.9,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,47.0315675,28.7805533,1891.2493884084581,0,47.0315675,28.7805533,1891.2493884084581,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,1.0,4.0,,,,,,,2.0,,,,,3.0,2.0,22.0,1818.1818181818182,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47.0071703,28.8642133,3076.730715515782,0,47.0071703,28.8642133,3076.730715515782,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,0.0,,,,,,,2.0,,,,,9.0,5.0,46.0,1500.0,0.5555555555555556,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0255028,28.8611059,2616.7092650853356,0,47.0255028,28.8611059,2616.7092650853356,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,1.0,4.0,,,,,,,2.0,,,,,18.0,4.0,40.0,1475.0,0.2222222222222222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0040752,28.8664599,2021.8910251434415,0,47.0040752,28.8664599,2021.8910251434415,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,2.0,4.0,,,,,,,2.0,,,,,18.0,4.0,55.0,1435.4545454545455,0.2222222222222222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0054424,28.8668156,2169.407332980258,0,47.0054424,28.8668156,2169.407332980258,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,2.0,4.0,,,,,,,2.0,,,,,4.0,3.0,39.0,2074.358974358974,0.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,47.0225368,28.844226,1678.113886189654,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,1.0,4.0,,,,,,,2.0,,,,,9.0,3.0,47.0,1300.0,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47.0574931,28.8477125,3183.719137642307,0,47.0574931,28.8477125,3183.719137642307,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,2.0,0.0,,,,,,,2.0,,,,,7.0,6.0,80.0,1300.0,0.8571428571428571,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,46.9901655,28.815191,1433.710521612522,0,46.9901655,28.815191,1433.710521612522,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,3.0,0.0,,,,,,,2.0,,,,,7.0,7.0,140.0,1200.0,1.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,46.9887483,28.8172233,1584.807223244249,0,46.9887483,28.8172233,1584.807223244249,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1.0,4.0,,,,,,,2.0,,,,,9.0,2.0,47.0,1250.0,0.2222222222222222,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,46.9930088,28.785891,2607.72497798578,0,46.9930088,28.785891,2607.72497798578,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,3.0,4.0,,,,,,,2.0,,,,,9.0,4.0,70.0,1328.5714285714287,0.4444444444444444,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,47.0400422,28.7730821,2270.0978426057213,0,47.0400422,28.7730821,2270.0978426057213,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,2.0,4.0,,,,,,,2.0,,,,,5.0,3.0,50.0,1620.0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.008642,28.8170731,627.3862622611292,0,47.008642,28.8170731,627.3862622611292,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,2.0,4.0,,,,,,,2.0,,,,,15.0,11.0,70.0,2855.714285714286,0.7333333333333333,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,47.0225368,28.7991623,1853.587577791754,0,47.0225368,28.7991623,1853.587577791754,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,1.0,4.0,,,,,,,2.0,,,,,13.0,11.0,52.0,2038.4615384615386,0.8461538461538461,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,,,,1,47.0225368,28.844226,1678.113886189654,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,1.0,4.0,,,,,,,2.0,,,,,18.0,10.0,37.0,1618.918918918919,0.5555555555555556,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47.0043672,28.866914,2066.746454706387,0,47.0043672,28.866914,2066.746454706387,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,1.0,0.0,,,,,,,2.0,,,,,10.0,7.0,49.0,1724.6326530612246,0.7,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,1,47.0225368,28.844226,1678.113886189654,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,2.0,0.0,,,,,,,2.0,,,,,10.0,4.0,63.0,1602.7936507936508,0.4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,,,,1,47.0225368,28.844226,1678.113886189654,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,0.0,,,,,,,2.0,,,,,9.0,4.0,32.0,1185.625,0.4444444444444444,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,46.9679423,28.888174,3419.9578998779393,0,46.9679423,28.888174,3419.9578998779393,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,1.0,0.0,,,,,,,2.0,,,,,10.0,4.0,36.0,1033.5555555555557,0.4,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,46.9679423,28.888174,3419.9578998779393,0,46.9679423,28.888174,3419.9578998779393,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,3.0,0.0,,,,,,,2.0,,,,,15.0,11.0,95.0,1357.8947368421052,0.7333333333333333,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.9776539,28.8804849,2315.1818229128608,0,46.9776539,28.8804849,2315.1818229128608,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,1.0,0.0,,,,,,,2.0,,,,,9.0,3.0,38.0,1107.8947368421052,0.3333333333333333,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,47.0155738,28.7461215,1335.0743858904516,0,47.0155738,28.7461215,1335.0743858904516,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,2.0,4.0,,,,,,,2.0,,,,,10.0,9.0,66.0,2257.5757575757575,0.9,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.036502,28.7735791,2246.7857229061133,0,47.036502,28.7735791,2246.7857229061133,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,2.0,0.0,,,,,,,2.0,,,,,10.0,9.0,72.0,1059.8055555555557,0.9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0141414,28.7401963,1811.226259207339,0,47.0141414,28.7401963,1811.226259207339,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,0.0,,,,,,,2.0,,,,,9.0,2.0,45.0,1266.6666666666667,0.2222222222222222,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,47.0132668,28.7511952,1098.787581805104,0,47.0132668,28.7511952,1098.787581805104,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,1.0,2.0,,,,,,,2.0,,,,,5.0,4.0,27.0,1685.1851851851852,0.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46.997831,28.897985,4298.511919116948,0,46.997831,28.897985,4298.511919116948,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,2.0,4.0,,,,,,,2.0,,,,,15.0,15.0,55.0,1696.3636363636363,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0379476,28.830484,1555.1526829215418,0,47.0379476,28.830484,1555.1526829215418,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,2.0,4.0,,,,,,,2.0,,,,,7.0,1.0,68.0,2051.470588235294,0.14285714285714285,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0054793,28.7636219,1504.172437594623,0,47.0054793,28.7636219,1504.172437594623,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,3.0,4.0,,,,,,,2.0,,,,,10.0,2.0,74.0,1351.337837837838,0.2,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,46.942299,28.9222835,7257.633908372024,0,46.942299,28.9222835,7257.633908372024,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,1.0,4.0,,,,,,,2.0,,,,,5.0,5.0,30.0,2096.6666666666665,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47.0030389,28.8090593,602.1625633011915,0,47.0030389,28.8090593,602.1625633011915,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1.0,2.0,,,,,,,2.0,,,,,2.0,1.0,35.0,3428.542857142857,0.5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47.024168,28.8373617,406.84899733707874,0,47.024168,28.8373617,406.84899733707874,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,3.0,4.0,,,,,,,2.0,,,,,15.0,14.0,70.0,1712.857142857143,0.9333333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46.9794562,28.8681725,1434.706162377573,0,46.9794562,28.8681725,1434.706162377573,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,2.0,4.0,,,,,,,2.0,,,,,25.0,12.0,37.0,1486.4864864864865,0.48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,46.9907672,28.8374196,2061.162908075323,0,46.9907672,28.8374196,2061.162908075323,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1.0,0.0,,,,,,,2.0,,,,,9.0,2.0,41.0,1351.219512195122,0.2222222222222222,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,46.9930088,28.785891,4908.984582290556,0,46.9930088,28.785891,4908.984582290556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,4.0,,,,,,,2.0,,,,,10.0,2.0,61.0,2106.55737704918,0.2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.039626,28.7624248,3075.5334595240915,0,47.039626,28.7624248,3075.5334595240915,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,4.0,4.0,,,,,,,2.0,,,,,10.0,9.0,88.0,965.9090909090909,0.9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47.0516608,28.8932824,1771.3756905529676,0,47.0516608,28.8932824,1771.3756905529676,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,1.0,4.0,,,,,,,2.0,,,,,5.0,1.0,30.0,2266.6666666666665,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0296333,28.7945708,1221.830259468596,0,47.0296333,28.7945708,1221.830259468596,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
